Al,Co,Cr,Cu,Fe,Ni,Mo,Ti,W,Nb,Ta,V,Mn,Hf,Zr,Phase,Pm,ΔH,ΔS,Ω,δ-r,VEC,n,e/n,Tm,ρ,r,χ,m,e/a,Ec,EWF,ABE,SHA,SLHF,α,HD,YM,B,G,υ,G/B,ad-VEC,ad-n,ad-e/n,ad-Tm,ad-ρ,ad-r,ad-χ,ad-m,ad-e/a,ad-Ec,ad-EWF,ad-ABE,ad-SHA,ad-SLHF,ad-α,ad-HD,ad-YM,ad-B,ad-G,ad-υ,ad-G/B,δ-VEC,δ-n,δ-e/n,δ-Tm,δ-ρ,δ-χ,δ-m,δ-e/a,δ-Ec,δ-EWF,δ-ABE,δ-SHA,δ-SLHF,δ-α,δ-HD,δ-YM,δ-B,δ-G,δ-υ,δ-G/B
0.0,23.80952381,23.80952381,0.0,23.80952381,23.80952381,0.0,4.761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCC,4,-6.9571,12.5685,3.3874,0.0365,8.0476,26.0476,0.3058,1875.0476,8.0286,125.7024,1.8067,55.962,1.7619,4.3286,4.7657,59.7952,8.0133,2.3662,11.2238,135.7143,219.5714,174.5429,77.2048,0.3072,0.4524,1.3832,1.3832,0.0384,151.4966,0.8061,1.9474,0.0952,2.7152,0.3628,0.132,0.2946,4.3855,0.6873,0.356,2.4898,62.6531,28.2993,16.5782,22.6599,0.056,0.1454,0.2117,0.0654,0.1562,0.0942,0.1311,0.0618,0.0586,0.2417,0.0399,0.0633,0.0887,0.109,0.1639,0.2635,0.5357,0.1756,0.1154,0.3675,0.2317,0.417
0.0,0.0,0.0,0.0,0.0,0.0,12.5,25.0,0.0,12.5,0.0,0.0,0.0,25.0,25.0,BCC,3,-0.8596,12.9664,35.4404,0.057,4.375,43.875,0.1175,2349.5,8.4238,150.9325,1.5125,103.0023,1.75,6.1837,4.1825,50.375,5.63,1.875,7.125,134.5,119.75,141.175,38.65,0.3883,0.2437,0.5625,14.0625,0.0397,315.0,2.9188,8.0675,0.1975,37.7439,0.375,0.6669,0.2075,9.1125,1.23,0.4275,1.5813,50.875,52.3125,38.9125,21.875,0.0242,0.0597,0.1591,0.4094,0.3949,0.1459,0.395,0.1788,0.4593,0.2474,0.1403,0.0552,0.2099,0.286,0.2818,0.2622,0.429,0.6789,0.3577,0.8489,0.0936,0.3726
0.0,23.8095,23.8095,0.0,23.8095,23.8095,4.7619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,-3.9178,12.5685,6.1611,0.0199,8.1428,27.0,0.304,1920.5219,8.3014,125.2313,1.8362,58.2516,1.7143,4.4224,4.7786,61.0237,8.2009,2.43,10.9809,143.8094,229.7141,181.6427,81.9856,0.302,0.4652,1.2925,1.9048,0.041,216.4615,0.7299,1.0502,0.0868,4.1249,0.4082,0.2367,0.2823,4.0703,0.6009,0.3476,2.8367,63.1519,32.925,17.7551,20.034,0.05,0.1336,0.1868,0.1352,0.1744,0.1459,0.0987,0.0648,0.1521,0.2635,0.1246,0.0603,0.0733,0.0792,0.1536,0.294,0.5096,0.1654,0.1327,0.3333,0.224,0.3869
16.6667,0.0,16.6667,16.6667,16.6667,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC,1,-5.9623,12.9758,3.5322,0.0531,8.0,24.6667,0.3137,1623.0015,7.4217,128.1968,1.8033,52.6259,1.8333,4.0233,4.705,54.1834,6.3,2.21,14.15,72.5001,181.6668,151.9335,73.1501,0.2983,0.47,2.3333,4.1111,0.0508,318.3334,1.6511,4.9912,0.1122,8.7579,0.5556,0.3889,0.2967,8.9889,2.2633,0.4833,4.0,31.6667,54.4445,28.9555,23.2667,0.0322,0.09,0.3461,0.2216,0.1796,0.2405,0.2977,0.0682,0.2277,0.3748,0.1066,0.0707,0.2023,0.4061,0.2687,0.3717,0.5697,0.3634,0.238,0.3778,0.1476,0.2615
0.0,0.0,0.0,0.0,0.0,0.0,18.1818182,18.1818182,0.0,18.1818182,0.0,0.0,0.0,18.1818182,27.2727273,BCC,3,-1.4004,13.2541,22.8611,0.0618,4.5455,43.0909,0.1186,2415.4545,8.4282,149.7155,1.5627,100.3725,1.6364,6.3736,4.2191,53.0455,5.9236,1.9845,6.8364,139.6364,132.7273,152.7273,44.8727,0.3829,0.2573,0.6942,10.5124,0.0331,329.3223,2.4747,8.6678,0.2307,28.4063,0.4628,0.6215,0.2083,11.3124,1.5755,0.5421,1.3917,50.6446,71.3719,48.1983,28.6645,0.0309,0.0774,0.172,0.3568,0.3427,0.1477,0.3496,0.1947,0.4044,0.294,0.1335,0.0561,0.2226,0.31,0.3017,0.2529,0.4246,0.7101,0.3751,0.8443,0.1094,0.407
0.0,0.0,0.0,0.0,0.0,0.0,28.2608696,21.7391304,0.0,21.7391304,0.0,6.5217391,0.0,0.0,21.7391304,BCC,3,-2.9477,12.7241,10.5463,0.0637,4.8478,35.7609,0.1423,2443.1957,7.5489,144.7648,1.6885,80.8727,1.5,6.3324,4.337,57.4304,6.6085,2.1733,7.0478,137.2391,164.1522,172.4196,56.4739,0.3713,0.2863,0.7372,7.6474,0.0273,389.3261,1.9637,7.335,0.2665,18.2543,0.5,0.8137,0.1487,11.896,1.7595,0.5893,1.6435,58.4688,93.1749,52.5804,37.9974,0.0435,0.1082,0.1719,0.2384,0.2419,0.1633,0.2857,0.1849,0.2517,0.3333,0.1537,0.0449,0.2118,0.2997,0.2935,0.2724,0.4876,0.6401,0.3627,0.765,0.1304,0.4226
0.0,14.2857,35.7143,0.0,14.2857,28.5714,0.0,7.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC,1,-9.1718,12.2226,2.5616,0.0438,7.7143,25.7143,0.2959,1922.2144,7.8236,126.25,1.7786,55.1554,1.6429,4.3179,4.745,58.8143,7.9164,2.4786,10.4,112.5714,225.0714,170.1571,83.7428,0.2901,0.4986,1.7551,1.7551,0.0491,186.8163,0.9273,2.8429,0.1188,3.2979,0.4592,0.1664,0.3043,4.9878,0.7693,0.3561,3.0286,50.8163,38.5204,16.4939,21.9694,0.0573,0.1582,0.2519,0.0756,0.1843,0.1037,0.1522,0.0708,0.0655,0.2917,0.0477,0.0661,0.1016,0.1225,0.1637,0.3136,0.5649,0.2052,0.1226,0.3518,0.2483,0.3874
0.0,5.0,0.0,5.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,IM,3,-30.5044,10.4994,0.6322,0.0925,7.0,26.8,0.2612,1836.7,6.904,136.966,1.702,57.8704,1.95,4.735,4.6795,53.62,5.985,2.0265,11.505,80.15,150.15,148.205,48.945,0.3634,0.304,3.0,3.84,0.0958,141.7,2.002,12.004,0.204,8.0027,0.095,0.395,0.4085,10.192,1.2095,0.4588,2.185,31.255,45.765,34.0155,27.404,0.0492,0.1204,0.4309,0.1955,0.3782,0.0931,0.3015,0.1249,0.2139,0.1118,0.1255,0.0912,0.1917,0.2159,0.2394,0.2273,0.5959,0.3214,0.234,0.5859,0.1386,0.4063
0.0,25.0,17.85714286,0.0,28.57142857,28.57142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCC,4,-3.1344,11.3907,6.6956,0.003,8.4643,26.4643,0.3179,1842.4286,8.2911,124.6404,1.835,56.7434,1.8214,4.3211,4.8107,61.0821,8.1121,2.3675,11.7286,140.75,219.5,178.6321,77.6036,0.3085,0.4471,1.1454,1.1454,0.0301,120.5612,0.6281,0.3261,0.0654,2.2089,0.2934,0.1024,0.2885,3.6048,0.603,0.3159,1.9745,61.4107,21.25,13.7227,18.6018,0.0483,0.1236,0.1625,0.052,0.1156,0.0871,0.0809,0.0475,0.0451,0.2103,0.0278,0.0612,0.0634,0.0801,0.1438,0.2294,0.516,0.128,0.0843,0.3163,0.2092,0.3815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,BCC,3,1.6146,11.5256,17.605,0.0484,4.25,51.75,0.1015,2466.25,10.2425,151.7875,1.4175,124.6328,2.0,6.41,4.1325,51.15,5.6625,1.7575,7.2,120.75,112.0,134.25,35.325,0.387,0.245,0.375,20.75,0.0402,431.75,4.7375,7.2125,0.1025,55.0873,0.0,0.86,0.1575,10.275,1.2788,0.2525,1.5,40.75,39.0,28.525,16.8875,0.025,0.06,0.1019,0.4195,0.4839,0.2098,0.4822,0.0734,0.4588,0.0,0.1799,0.0408,0.2324,0.2772,0.1836,0.2432,0.3635,0.4136,0.2457,0.5606,0.0778,0.295
17.3913,17.3913,17.3913,0.0,17.3913,17.3913,0.0,0.0,0.0,13.0435,0.0,0.0,0.0,0.0,0.0,IM,1,-16.7778,14.8549,1.6141,0.0649,6.913,25.8696,0.2731,1823.0437,7.2965,130.2722,1.7548,56.0224,1.8696,4.57,4.6357,56.7652,6.897,2.1826,12.9,110.0869,182.2174,159.8174,66.0217,0.3196,0.4191,2.1777,5.1267,0.0622,365.9738,1.6358,7.7804,0.1237,11.5632,0.5293,0.7826,0.3056,8.7062,1.7763,0.4653,4.1739,63.5917,59.1758,28.186,28.2208,0.0538,0.14,0.3515,0.3001,0.2702,0.2872,0.3008,0.0726,0.3241,0.3633,0.266,0.0723,0.1997,0.3524,0.27,0.4398,0.7003,0.385,0.2454,0.4626,0.2039,0.4114
10.0,0.0,20.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,IM,2,-10.6145,12.2284,2.3893,0.06,4.6,25.4,0.1919,2074.0,5.836,139.499,1.592,55.9196,1.7,5.144,4.35,51.61,6.163,2.047,9.97,73.6,143.0,136.46,48.35,0.3516,0.341,0.8,6.24,0.0361,334.6,1.696,7.4154,0.0416,14.7946,0.56,1.0036,0.06,9.51,1.621,0.519,2.91,22.6,54.4,27.88,26.77,0.0598,0.1574,0.1992,0.3285,0.2277,0.2323,0.3241,0.0294,0.3526,0.3767,0.2564,0.0177,0.2075,0.3178,0.2834,0.4826,0.4152,0.4863,0.221,0.7085,0.2112,0.578
16.6667,27.7778,27.7778,0.0,0.0,27.7778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC,1,-12.1627,11.3574,1.6175,0.0533,7.4445,24.1111,0.2997,1732.1682,7.3778,127.9174,1.7822,51.6143,1.8889,4.1567,4.7828,56.6167,6.8983,2.2439,13.1833,115.8334,202.778,164.1057,71.0056,0.3113,0.4422,2.284,3.7654,0.0506,268.7039,1.6636,5.0844,0.1253,8.2107,0.4938,0.287,0.3247,8.6482,1.7028,0.5512,3.8796,76.2038,45.8025,30.9383,30.9383,0.0603,0.1586,0.3387,0.2159,0.1736,0.2327,0.3001,0.0716,0.2209,0.348,0.0888,0.0709,0.1954,0.3392,0.2809,0.4273,0.7636,0.3332,0.2489,0.471,0.2362,0.4444
33.3333,0.0,0.0,0.0,0.0,0.0,22.2222,0.0,0.0,22.2222,22.2222,0.0,0.0,0.0,0.0,IM,1,-14.3844,11.3813,1.8173,0.0199,4.5556,39.0,0.151,2296.7755,8.7867,141.5365,1.7056,91.173,1.8889,6.1278,4.3489,57.6555,6.0189,2.0756,12.0667,96.111,161.111,166.2776,61.711,0.3402,0.3611,1.037,17.3333,0.0532,909.185,4.1496,2.3453,0.202,42.7941,0.7901,1.8252,0.1116,15.9704,2.8193,0.6637,7.6889,61.2345,85.6789,57.9852,30.8345,0.0221,0.0543,0.2558,0.5647,0.4101,0.4276,0.5877,0.1446,0.6176,0.4632,0.3236,0.0311,0.295,0.5111,0.3593,0.6786,0.8217,0.6166,0.4183,0.5871,0.0907,0.2131
0.0,20.0,20.0,5.0,20.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,-1.9817,14.316,14.446,0.0327,8.05,28.75,0.29,1999.7,8.5455,126.573,1.875,62.6632,1.6,4.6395,4.7525,61.345,8.0985,2.465,10.62,148.6,235.65,188.615,84.84,0.3038,0.4595,1.455,4.0,0.0601,341.01,0.8084,3.0288,0.104,10.0743,0.48,0.6542,0.258,5.0405,0.8306,0.3745,3.424,66.74,45.345,27.3095,23.522,0.0448,0.1196,0.2096,0.2001,0.2511,0.2123,0.1131,0.0793,0.2281,0.3062,0.2026,0.057,0.0957,0.1419,0.1633,0.3531,0.5101,0.2229,0.1912,0.3478,0.2066,0.364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36363636,0.0,18.18181818,0.0,18.18181818,0.0,9.090909091,18.18181818,BCC,3,0.0766,12.6017,364.8002,0.0643,4.3636,33.4545,0.1511,2217.4545,6.7,146.5318,1.5073,76.3729,1.8182,5.8273,4.2291,51.4909,5.7636,1.84,8.1727,105.0,104.0,133.2909,31.2455,0.3943,0.2282,0.4628,12.1322,0.0465,246.1157,1.88,7.0281,0.1021,29.9792,0.2975,0.8988,0.125,9.3884,1.1428,0.3309,1.5207,41.8182,17.8182,23.0975,10.3669,0.0172,0.0417,0.1102,0.4442,0.3375,0.1342,0.3778,0.0794,0.4987,0.2121,0.1729,0.0344,0.1926,0.2241,0.2055,0.2112,0.4123,0.205,0.1839,0.3633,0.0526,0.2194
9.090909091,0.0,18.18181818,0.0,36.36363636,13.63636364,0.0,0.0,0.0,0.0,0.0,0.0,22.72727273,0.0,0.0,IM,3,-6.4112,12.5062,3.3563,0.0496,7.2273,24.5,0.2907,1720.5909,7.3309,128.5323,1.7264,52.7035,1.9091,3.8791,4.4777,51.8864,7.4473,2.2191,14.3091,194.7727,206.0909,150.1045,82.1818,0.2702,0.5473,1.3182,2.2727,0.0305,234.8306,0.8932,5.6013,0.1255,4.9339,0.3306,0.5249,0.2076,9.6186,1.4466,0.3442,5.0488,138.7397,30.0826,24.7393,12.0298,0.0356,0.1004,0.2466,0.156,0.1269,0.1901,0.2116,0.0769,0.1586,0.2694,0.1505,0.0699,0.2077,0.2695,0.2164,0.4114,0.8763,0.2511,0.1983,0.2579,0.1461,0.2028
0.0,0.0,23.2558,0.0,0.0,23.2558,0.0,23.2558,0.0,23.2558,6.9767,0.0,0.0,0.0,0.0,IM,1,-18.6994,12.8252,1.529,0.0727,6.1628,31.8372,0.2166,2229.2997,7.9498,135.2208,1.6651,71.1038,1.5349,5.4395,4.5477,58.793,7.113,2.3902,9.0581,75.5813,175.7673,160.4394,65.7744,0.3283,0.3995,1.7847,10.0054,0.0809,390.1876,1.9579,9.7404,0.1139,25.4677,0.4976,1.3621,0.2801,8.6447,0.9237,0.3671,2.5041,12.1687,60.7139,21.2461,31.232,0.0663,0.1725,0.3602,0.419,0.4317,0.2103,0.3673,0.0859,0.4869,0.325,0.2776,0.075,0.1618,0.169,0.1871,0.3036,0.176,0.3866,0.1646,0.5233,0.2297,0.4991
18.1818182,0.0,27.2727273,0.0,0.0,0.0,0.0,18.1818182,0.0,18.1818182,0.0,18.1818182,0.0,0.0,0.0,IM,3,-13.3044,13.2541,2.0064,0.0628,4.7273,24.5455,0.2049,2014.0,5.9427,136.5791,1.6127,53.9438,1.7273,4.9582,4.3564,52.5273,6.2945,2.1145,10.6727,78.3636,152.2727,138.9545,57.3182,0.3278,0.4018,0.8926,5.9835,0.0386,419.6364,1.7038,8.1755,0.0321,14.1681,0.6612,1.0777,0.0783,9.8744,2.0251,0.5504,4.7008,29.719,69.124,30.076,31.1901,0.0643,0.1736,0.2226,0.3532,0.2211,0.2829,0.3359,0.0252,0.3788,0.434,0.2789,0.0205,0.2192,0.3827,0.3063,0.5849,0.5011,0.5239,0.2416,0.6299,0.2314,0.505
24.3902439,0.0,0.0,0.0,0.0,0.0,0.0,24.3902439,0.0,24.3902439,0.0,24.3902439,0.0,0.0,2.4390244,IM,3,-16.0481,12.1978,1.4867,0.0441,4.2439,25.122,0.1859,1956.0488,5.5002,141.4256,1.5885,55.5657,2.0,5.3037,4.2963,51.4707,5.3863,1.8163,12.1902,75.8537,103.8537,130.8683,35.478,0.3731,0.2798,0.7377,8.4711,0.0373,506.3891,1.8539,4.793,0.0363,19.9542,0.4878,1.1548,0.02,12.6139,1.9011,0.467,5.5657,37.4182,18.2629,33.348,9.7775,0.0265,0.0637,0.1932,0.4102,0.2354,0.3322,0.3895,0.0331,0.4371,0.3492,0.2808,0.01,0.2584,0.4199,0.2877,0.5394,0.6096,0.213,0.2768,0.2961,0.0753,0.2428
16.6667,0.0,16.6667,0.0,16.6667,33.3333,0.0,0.0,16.6667,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,-9.5111,12.9758,2.7456,0.0578,7.1667,32.1667,0.2639,2012.5023,9.1667,129.6801,1.88,72.6749,2.0,4.925,4.6883,61.1001,7.86,2.51,12.1167,115.8335,228.5003,180.2668,91.4334,0.2877,0.4983,2.1667,13.9445,0.0767,616.6684,3.4145,6.8367,0.18,37.0552,0.3333,1.325,0.3078,12.0334,2.4233,0.5867,4.6167,76.1113,77.6669,45.1668,29.5445,0.0278,0.0778,0.3457,0.6029,0.3598,0.417,0.5499,0.1296,0.7004,0.2887,0.3681,0.072,0.2687,0.4333,0.3158,0.5085,0.8256,0.4481,0.3727,0.4221,0.1342,0.2175
26.4706,14.7059,14.7059,14.7059,14.7059,14.7059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC,1,-8.3104,14.6436,2.7272,0.0612,7.2647,23.1471,0.3004,1547.7076,6.8559,130.0334,1.7762,49.6443,1.9706,3.9415,4.6329,51.5677,5.8606,1.9815,15.3353,93.3825,169.8531,145.6384,61.6854,0.3176,0.4215,2.6298,5.372,0.0517,381.2284,2.2002,6.9548,0.1221,11.9976,0.5709,0.4247,0.2651,10.5969,2.6964,0.5046,4.7768,63.5987,64.5848,37.455,27.6895,0.0438,0.1163,0.4066,0.2706,0.1886,0.2788,0.3742,0.0716,0.2817,0.3791,0.1127,0.0673,0.2329,0.4888,0.3178,0.377,0.846,0.4259,0.3005,0.4897,0.1774,0.3583
25.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC,2,-13.3843,11.5256,1.7115,0.0594,4.75,25.25,0.2014,1987.5,6.155,137.6225,1.7425,55.6988,1.75,4.79,4.4275,50.675,6.2025,2.145,11.275,98.75,198.5,154.875,72.675,0.3125,0.44,1.25,8.375,0.039,550.5,2.555,7.0375,0.2087,20.1256,0.75,1.045,0.1225,11.725,2.6925,0.785,6.1625,65.625,105.5,57.275,46.425,0.0585,0.155,0.2735,0.4167,0.2082,0.3537,0.4621,0.1405,0.4506,0.4738,0.2674,0.0291,0.2649,0.4774,0.3778,0.6532,0.8136,0.5451,0.4494,0.641,0.2263,0.4279
0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,BCC,1,-2.3375,11.5256,11.9755,0.0598,4.75,36.25,0.1367,2428.75,7.455,146.39,1.6575,81.9868,1.5,6.3725,4.32,56.175,6.3375,2.1175,7.1,130.0,154.5,166.625,51.925,0.378,0.27,0.75,7.125,0.0257,394.25,1.95,6.93,0.2513,17.0599,0.5,0.8225,0.145,12.425,1.7525,0.6125,1.65,60.0,87.25,52.375,35.8875,0.04,0.1,0.1746,0.2278,0.2206,0.166,0.2892,0.1852,0.2412,0.3333,0.1563,0.0451,0.222,0.3101,0.3044,0.2758,0.5131,0.6622,0.3701,0.8133,0.125,0.4374
0.0,23.80952381,0.0,0.0,23.80952381,23.80952381,4.761904762,0.0,0.0,0.0,0.0,23.80952381,0.0,0.0,0.0,IM,3,-9.6214,12.5685,2.5097,0.0288,7.9048,26.7619,0.2962,1921.2381,8.0467,126.8243,1.829,58.0007,1.9524,4.7105,4.731,62.6429,7.9724,2.2467,11.481,155.9524,193.7619,181.119,66.6048,0.3368,0.37,1.5646,2.1542,0.0521,217.483,0.9968,3.1728,0.0948,4.3878,0.0907,0.4864,0.3277,2.3741,0.532,0.2381,2.1224,53.2653,31.3152,18.3039,20.4331,0.0416,0.1048,0.2372,0.1444,0.2092,0.1462,0.1494,0.0709,0.156,0.1091,0.1315,0.0722,0.0458,0.0791,0.1273,0.221,0.4318,0.2329,0.1359,0.3369,0.1342,0.307
0.0,0.0,0.0,0.0,0.0,0.0,16.66666667,16.66666667,0.0,16.66666667,0.0,33.33333333,0.0,0.0,16.66666667,BCC,3,-2.3696,12.9758,12.8511,0.0706,4.8333,31.8333,0.1636,2346.8333,7.01,141.46,1.6483,71.6385,1.6667,6.0183,4.3133,57.9833,6.7783,2.115,7.5,133.6667,145.6667,163.45,51.25,0.3707,0.2867,0.5556,9.1667,0.042,317.4444,1.5967,8.3067,0.1706,21.7215,0.4444,0.8617,0.1011,9.4889,1.4622,0.41,1.4333,42.4444,61.1111,37.0333,24.15,0.034,0.0833,0.1422,0.2887,0.2771,0.1487,0.2667,0.1523,0.3042,0.2828,0.1587,0.0369,0.181,0.254,0.2489,0.2261,0.4093,0.5798,0.3093,0.673,0.1078,0.3463
0.0,10.0,10.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,FCC,4,-0.8277,9.9232,20.7024,0.0404,7.5,25.5,0.2934,1726.8,7.743,128.649,1.706,55.4061,1.9,3.729,4.39,50.53,7.846,2.147,15.4,294.3,212.4,152.17,79.29,0.2735,0.54,0.7,0.7,0.0194,166.24,0.329,5.0808,0.134,1.0565,0.18,0.6472,0.232,10.024,0.9648,0.173,5.04,164.56,13.32,22.536,8.81,0.0395,0.108,0.1075,0.0316,0.0763,0.117,0.056,0.0811,0.0289,0.1579,0.178,0.0632,0.2063,0.1303,0.1225,0.3544,0.5846,0.1082,0.1652,0.2102,0.1896,0.2555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,25.0,25.0,BCC,3,3.1664,11.5256,9.7133,0.0535,4.5,56.5,0.0865,2668.5,11.2625,150.975,1.4325,135.8925,1.75,7.09,4.125,56.9,6.1075,1.9675,6.475,125.75,109.25,148.525,39.775,0.383,0.255,0.5,16.0,0.0245,351.5,3.7175,8.025,0.1175,43.8275,0.375,0.745,0.15,12.55,1.5075,0.4025,0.425,35.75,38.375,33.625,15.325,0.022,0.0525,0.1111,0.2833,0.3015,0.158,0.3529,0.086,0.3226,0.2474,0.1088,0.0388,0.2227,0.2677,0.2198,0.0834,0.2969,0.4241,0.2308,0.4667,0.074,0.2667
11.0,0.0,0.0,0.0,34.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,IM,3,-8.3147,10.559,2.0157,0.0514,7.38,24.5,0.2963,1587.26,7.3151,130.5339,1.7094,52.772,2.11,3.6773,4.4238,48.901,6.9571,2.0482,17.199,258.05,188.66,143.249,74.654,0.2778,0.525,1.26,2.53,0.0272,197.18,1.0153,6.2635,0.1462,5.6738,0.1958,0.6539,0.2842,11.847,1.3841,0.2662,4.919,188.721,26.1052,29.083,9.9999,0.0295,0.0819,0.2497,0.1701,0.1174,0.1656,0.2315,0.0875,0.1735,0.1483,0.1823,0.0814,0.2474,0.2949,0.195,0.2893,0.7679,0.2232,0.2263,0.2157,0.1189,0.1731
0.0,0.0,0.0,0.0,33.3333333,33.3333333,0.0,0.0,0.0,0.0,0.0,0.0,33.3333333,0.0,0.0,FCC,3,-4.1378,9.1338,3.7217,0.0393,8.3333,26.3333,0.3149,1686.0,8.0867,127.9033,1.7633,56.492,2.0,3.88,4.5833,53.9333,7.5833,2.2533,15.6,238.3333,203.0,158.3333,80.9,0.278,0.5233,1.1111,1.1111,0.0281,111.3333,0.5489,4.7311,0.1422,1.4673,0.0,0.64,0.3778,10.6222,0.8444,0.2311,4.0667,174.4444,5.3333,22.8889,1.9333,0.0253,0.0711,0.1497,0.0474,0.1013,0.0729,0.0749,0.0875,0.0283,0.0,0.1758,0.0944,0.2144,0.1227,0.1147,0.2793,0.7899,0.0282,0.1599,0.0268,0.0988,0.1475
18.1818,18.1818,18.1818,18.1818,18.1818,9.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC,1,-4.1795,14.6974,5.6994,0.0542,7.6364,24.1818,0.3054,1620.7257,7.2736,128.6171,1.7882,52.1179,1.8182,3.9764,4.6373,52.9363,6.3254,2.0564,14.3182,107.3635,181.6362,151.7726,64.4545,0.3162,0.4264,2.281,4.1322,0.0473,345.6199,1.6936,5.2918,0.1114,9.1847,0.595,0.3901,0.2298,8.8992,2.4876,0.4433,4.2413,68.4627,59.3719,31.4711,27.8049,0.0503,0.1342,0.3544,0.2277,0.1778,0.2521,0.3094,0.0667,0.2377,0.3937,0.1054,0.0602,0.2012,0.4283,0.2801,0.3824,0.7541,0.3813,0.2597,0.4718,0.1964,0.3905
0.0,0.0,22.2222,0.0,0.0,22.2222,0.0,22.2222,0.0,22.2222,11.1111,0.0,0.0,0.0,0.0,IM,1,-18.3176,13.1453,1.6336,0.0719,6.1111,33.6666,0.21,2276.4422,8.3378,135.5665,1.6578,75.9859,1.5556,5.5578,4.5344,59.3666,7.1622,2.3844,8.9444,76.6666,176.222,161.8109,65.9222,0.3288,0.3978,1.7284,12.0,0.0831,435.7025,2.2158,9.6148,0.1131,30.8453,0.4938,1.4593,0.2736,8.7704,0.9264,0.3585,2.4938,12.5926,58.4197,21.521,29.9753,0.0638,0.1664,0.3572,0.4621,0.4588,0.2231,0.4047,0.0868,0.5358,0.3194,0.2833,0.0748,0.163,0.1672,0.1837,0.3063,0.1819,0.3771,0.1643,0.5105,0.2244,0.4905
0.0,0.0,0.0,0.0,0.0,0.0,29.8245614,17.5438596,0.0,17.5438596,0.0,17.5438596,0.0,0.0,17.5438596,IM,3,-3.1676,13.1543,10.1453,0.0666,4.9474,34.6316,0.1516,2443.0175,7.5616,142.5512,1.7144,78.2551,1.5263,6.2411,4.3509,58.8246,6.9174,2.2221,7.0649,144.2105,171.2807,177.0351,60.3842,0.3643,0.3033,0.6648,8.5134,0.0337,377.9132,1.949,7.5952,0.2658,20.246,0.4986,0.8148,0.1486,10.5786,1.6367,0.5426,1.6159,53.2041,94.0782,52.4703,37.7673,0.0425,0.1053,0.1625,0.2584,0.2608,0.1592,0.2808,0.1789,0.2721,0.3271,0.1521,0.0432,0.1944,0.2768,0.2745,0.2623,0.4478,0.6103,0.3466,0.7052,0.1302,0.3905
15.38461538,30.76923077,15.38461538,0.0,15.38461538,15.38461538,7.692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,3,-10.0104,14.2324,2.5452,0.0543,7.3846,25.5385,0.2898,1790.1538,7.6115,128.48,1.8231,55.2857,1.9231,4.3692,4.7277,57.6462,7.21,2.1738,13.0846,144.7692,206.5385,172.5077,69.3923,0.3229,0.41,1.9882,4.3314,0.053,296.497,1.6409,5.7169,0.1157,9.721,0.426,0.4116,0.2975,8.2438,1.6677,0.4743,3.742,81.3254,44.0237,34.5302,30.2083,0.0545,0.1415,0.3122,0.2685,0.2118,0.2687,0.2938,0.0813,0.2906,0.32,0.1806,0.0663,0.191,0.3304,0.2738,0.416,0.6254,0.3369,0.2764,0.4777,0.2038,0.4232
