Al,Co,Cr,Cu,Fe,Ni,Mo,Ti,W,Nb,Ta,V,Mn,Hf,Zr,Phase,Preparation method,Reference
20,0,20,0,0,0,20,20,0,20,0,0,0,0,0,FCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
20,0,20,0,0,0,20,20,0,20,0,0,0,0,0,FCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
20,0,0,0,0,0,20,20,0,20,0,20,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,25,25,0,0,25,25,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
20,0,0,0,0,0,0,30,0,30,10,0,0,0,10,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
20,0,0,0,0,0,0,30,0,30,10,0,0,0,10,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
20,0,0,0,0,0,0,30,0,30,10,0,0,0,10,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
20,0,0,0,0,0,0,20,0,20,20,20,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,17.7644711,0,30.738523,30.738523,0,0,7.9840319,12.7744511,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,17.7644711,0,30.738523,30.738523,0,0,7.9840319,12.7744511,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,17.7644711,0,30.738523,30.738523,0,0,7.9840319,12.7744511,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,17.7644711,0,30.738523,30.738523,0,0,7.9840319,12.7744511,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,12.5,25,0,25,0,0,0,12.5,25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,12.5,25,0,25,0,0,0,12.5,25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,12.5,12.5,0,0,12.5,25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,37.5,0,0,12.5,0,0,18.75,31.25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,35,0,5,5,0,0,27.5,27.5,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,4.7619048,19.047619,0,19.047619,19.047619,0,0,19.047619,19.047619,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,9.0909091,18.1818182,0,18.1818182,18.1818182,0,0,18.1818182,18.1818182,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,12.5,25,0,25,0,12.5,0,25,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,12.5,25,0,25,0,12.5,0,25,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,12.5,25,0,25,0,12.5,0,25,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,13.0434783,17.3913043,0,17.3913043,17.3913043,0,0,17.3913043,17.3913043,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,20,20,0,20,0,0,0,20,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,20,20,0,20,0,0,0,20,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,20,20,0,20,0,0,0,20,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,20,20,0,20,0,0,0,20,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,20,0,20,20,0,0,20,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,20,0,20,20,0,0,20,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,20,0,20,20,0,0,20,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,20,0,20,20,0,0,20,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,20,0,20,20,0,0,20,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,20,0,20,20,0,0,20,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,20,0,20,20,0,0,20,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,20,0,20,20,0,0,20,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,20,0,20,20,0,0,20,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,20,0,20,20,0,0,20,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,20,0,20,20,0,0,20,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,20,0,20,20,0,0,20,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,20,0,20,20,0,0,20,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,0,0,25,25,0,0,25,25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,25,0,0,25,0,0,25,25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,2.9411765,29.4117647,0,29.4117647,0,8.8235294,0,0,29.4117647,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,8.3333333,27.7777778,0,27.7777778,0,8.3333333,0,0,27.7777778,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,6.9767442,23.255814,0,23.255814,0,23.255814,0,0,23.255814,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,13.1578947,26.3157895,0,26.3157895,0,7.8947368,0,0,26.3157895,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,11.1111111,22.2222222,0,22.2222222,0,22.2222222,0,0,22.2222222,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,17.5,25,0,25,0,7.5,0,0,25,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,14.893617,21.2765957,0,21.2765957,0,21.2765957,0,0,21.2765957,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,28.2608696,21.7391304,0,21.7391304,0,6.5217391,0,0,21.7391304,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,24.5283019,18.8679245,0,18.8679245,0,18.8679245,0,0,18.8679245,BCC1+BCC2,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,31.25,20.8333333,0,20.8333333,0,6.25,0,0,20.8333333,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,23.5294118,5.8823529,23.5294118,23.5294118,23.5294118,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,22.2222222,11.1111111,22.2222222,22.2222222,22.2222222,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,21.0526316,15.7894737,21.0526316,21.0526316,21.0526316,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,20,20,20,20,20,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,25,0,0,25,25,25,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,25,0,25,25,25,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,25,0,25,25,25,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,25,0,25,25,25,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,25,0,25,25,25,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,25,0,25,25,25,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,25,0,25,25,25,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,25,0,25,25,25,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,25,0,25,25,25,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,25,25,0,25,0,25,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,23.255814,23.255814,0,23.255814,0,6.9767442,0,0,23.255814,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,20,20,0,20,0,20,0,0,20,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,25,0,25,25,25,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,0,0,0,0,0,0,30.3030303,0,30.3030303,0,9.0909091,0,0,30.3030303,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,33.3333333,0,0,33.3333333,33.3333333,0,0,0,0,0,0,0,0,0,FCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
7.6923077,30.7692308,0,0,30.7692308,30.7692308,0,0,0,0,0,0,0,0,0,FCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
14.2857143,28.5714286,0,0,28.5714286,28.5714286,0,0,0,0,0,0,0,0,0,BCC+FCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
20,26.6666667,0,0,26.6666667,26.6666667,0,0,0,0,0,0,0,0,0,BCC+FCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,25,25,0,25,25,0,0,0,0,0,0,0,0,0,FCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
20,20,20,0,20,20,0,0,0,0,0,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
20,20,20,0,20,20,0,0,0,0,0,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
20,20,20,0,20,20,0,0,0,0,0,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
20,20,20,0,20,20,0,0,0,0,0,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
19.6078431,19.6078431,19.6078431,0,19.6078431,19.6078431,1.9607843,0,0,0,0,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
20,20,20,0,20,20,0,0,0,0,0,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
19.6078431,19.6078431,19.6078431,0,19.6078431,19.6078431,0,0,0,1.9607843,0,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,22.2222222,22.2222222,0,22.2222222,22.2222222,0,11.1111111,0,0,0,0,0,0,0,FCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
9.0909091,18.1818182,18.1818182,9.0909091,18.1818182,18.1818182,0,9.0909091,0,0,0,0,0,0,0,BCC+FCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
13.6363636,18.1818182,18.1818182,4.5454545,18.1818182,18.1818182,0,9.0909091,0,0,0,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
18.1818182,18.1818182,18.1818182,0,18.1818182,18.1818182,0,9.0909091,0,0,0,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
16.6666667,16.6666667,16.6666667,0,16.6666667,16.6666667,0,16.6666667,0,0,0,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,20,20,0,20,20,0,0,0,0,0,0,20,0,0,FCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,19.047619,19.047619,0,19.047619,19.047619,0,0,0,0,0,4.7619048,19.047619,0,0,FCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,18.1818182,18.1818182,0,18.1818182,18.1818182,0,0,0,0,0,9.0909091,18.1818182,0,0,FCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
0,33.3333333,33.3333333,0,0,33.3333333,0,0,0,0,0,0,0,0,0,FCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
25,0,25,0,25,25,0,0,0,0,0,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
23.8095238,0,23.8095238,0,23.8095238,23.8095238,4.7619048,0,0,0,0,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
22.2222222,0,22.2222222,0,22.2222222,22.2222222,11.1111111,0,0,0,0,0,0,0,0,BCC,CAST,"Machaka, Ronald (2021), “Dataset for High-Entropy Alloys Phases”, Mendeley Data, V2, doi: 10.17632/7fhwrgfh2s.2"
